2026-06-27 17:56:12,792 | INFO     | socverse.app | SOCVerse v0.1.0 started
2026-06-27 19:20:38,434 | INFO     | socverse.packet-engine | packet pkt-b25c22 delivered via ['ATTACKER', 'INTERNET', 'ISP-EDGE', 'EDGE-RTR', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'WEB-01']
2026-06-27 19:20:38,434 | INFO     | socverse.packet-engine | packet pkt-0fbb7d dropped via ['ATTACKER', 'INTERNET', 'ISP-EDGE', 'EDGE-RTR', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'WEB-01']
2026-06-27 19:20:38,434 | INFO     | socverse.packet-engine | packet pkt-7c81a0 dropped via ['ATTACKER', 'INTERNET', 'ISP-EDGE', 'EDGE-RTR', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'WEB-01']
2026-06-27 19:20:38,434 | INFO     | socverse.soc.engine | Ingested attack 'Nmap Port Scan': 119 events, 1 alerts
2026-06-27 19:20:38,434 | INFO     | socverse.ui.state | UI ran nmap (ATTACKER -> WEB-01): 1 alert(s)
2026-06-27 19:24:57,736 | INFO     | socverse.app | SOCVerse v0.1.0 started
2026-06-27 19:25:04,655 | INFO     | socverse.app | SOCVerse v0.1.0 started
2026-06-27 19:25:05,982 | INFO     | socverse.app | SOCVerse v0.1.0 started
2026-06-27 19:25:06,632 | INFO     | socverse.app | SOCVerse v0.1.0 started
2026-06-27 19:25:07,414 | INFO     | socverse.app | SOCVerse v0.1.0 started
2026-06-27 19:25:08,914 | INFO     | socverse.app | SOCVerse v0.1.0 started
2026-06-27 19:25:09,581 | INFO     | socverse.app | SOCVerse v0.1.0 started
2026-06-27 19:25:10,177 | INFO     | socverse.app | SOCVerse v0.1.0 started
2026-06-27 19:26:45,942 | INFO     | socverse.ui.state | Built enterprise topology with 33 devices
2026-06-27 19:26:45,943 | INFO     | socverse.ui.state | Initialized SOCVerse application state
2026-06-27 19:27:36,132 | INFO     | socverse.packet-engine | packet pkt-693a6b blocked via ['DMZ-WAF']
2026-06-27 19:27:36,134 | INFO     | socverse.packet-engine | packet pkt-3c36bb blocked via ['DMZ-WAF']
2026-06-27 19:27:36,137 | INFO     | socverse.packet-engine | packet pkt-4b434a dropped via ['DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW']
2026-06-27 19:27:36,138 | INFO     | socverse.packet-engine | packet pkt-657f50 blocked via ['DMZ-WAF']
2026-06-27 19:27:36,139 | INFO     | socverse.soc.engine | Ingested attack 'SQL Injection': 43 events, 3 alerts
2026-06-27 19:27:36,139 | INFO     | socverse.ui.state | UI ran sqli (DMZ-WAF -> DMZ-WAF): 3 alert(s)
2026-06-27 19:29:51,222 | INFO     | socverse.packet-engine | packet pkt-29bd98 blocked via ['DMZ-WAF']
2026-06-27 19:29:51,224 | INFO     | socverse.packet-engine | packet pkt-30b41a blocked via ['DMZ-WAF']
2026-06-27 19:29:51,227 | INFO     | socverse.packet-engine | packet pkt-7122eb dropped via ['DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW']
2026-06-27 19:29:51,227 | INFO     | socverse.packet-engine | packet pkt-76c193 blocked via ['DMZ-WAF']
2026-06-27 19:29:51,228 | INFO     | socverse.soc.engine | Ingested attack 'SQL Injection': 43 events, 3 alerts
2026-06-27 19:29:51,228 | INFO     | socverse.ui.state | UI ran sqli (DMZ-WAF -> DMZ-WAF): 3 alert(s)
2026-06-27 19:30:03,486 | INFO     | socverse.packet-engine | packet pkt-3aac7c dropped via ['ACCESS-GUEST', 'CORE-SW', 'CORE-NGFW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW']
2026-06-27 19:30:03,488 | INFO     | socverse.packet-engine | packet pkt-a2893e dropped via ['ACCESS-GUEST', 'CORE-SW', 'CORE-NGFW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW']
2026-06-27 19:30:03,490 | INFO     | socverse.packet-engine | packet pkt-32d902 dropped via ['ACCESS-GUEST', 'CORE-SW', 'CORE-NGFW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW']
2026-06-27 19:30:03,493 | INFO     | socverse.packet-engine | packet pkt-b21410 dropped via ['ACCESS-GUEST', 'CORE-SW', 'CORE-NGFW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW']
2026-06-27 19:30:03,495 | INFO     | socverse.packet-engine | packet pkt-b177ab dropped via ['ACCESS-GUEST', 'CORE-SW', 'CORE-NGFW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW']
2026-06-27 19:30:03,496 | INFO     | socverse.packet-engine | packet pkt-92b817 dropped via ['ACCESS-GUEST', 'CORE-SW', 'CORE-NGFW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW']
2026-06-27 19:30:03,498 | INFO     | socverse.packet-engine | packet pkt-7dca62 dropped via ['ACCESS-GUEST', 'CORE-SW', 'CORE-NGFW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW']
2026-06-27 19:30:03,500 | INFO     | socverse.packet-engine | packet pkt-333df0 dropped via ['ACCESS-GUEST', 'CORE-SW', 'CORE-NGFW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW']
2026-06-27 19:30:03,502 | INFO     | socverse.packet-engine | packet pkt-070dce dropped via ['ACCESS-GUEST', 'CORE-SW', 'CORE-NGFW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW']
2026-06-27 19:30:03,503 | INFO     | socverse.packet-engine | packet pkt-685e13 dropped via ['ACCESS-GUEST', 'CORE-SW', 'CORE-NGFW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW']
2026-06-27 19:30:03,505 | INFO     | socverse.packet-engine | packet pkt-0a793d dropped via ['ACCESS-GUEST', 'CORE-SW', 'CORE-NGFW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW']
2026-06-27 19:30:03,506 | INFO     | socverse.packet-engine | packet pkt-5fa757 dropped via ['ACCESS-GUEST', 'CORE-SW', 'CORE-NGFW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW']
2026-06-27 19:30:03,508 | INFO     | socverse.packet-engine | packet pkt-199054 dropped via ['ACCESS-GUEST', 'CORE-SW', 'CORE-NGFW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW']
2026-06-27 19:30:03,510 | INFO     | socverse.packet-engine | packet pkt-25bc2a dropped via ['ACCESS-GUEST', 'CORE-SW', 'CORE-NGFW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW']
2026-06-27 19:30:03,511 | INFO     | socverse.soc.engine | Ingested attack 'Nmap Port Scan': 425 events, 1 alerts
2026-06-27 19:30:03,512 | INFO     | socverse.ui.state | UI ran nmap (ACCESS-GUEST -> DMZ-WAF): 1 alert(s)
2026-06-27 19:33:01,321 | INFO     | socverse.ui.state | Built enterprise topology with 33 devices
2026-06-27 19:33:01,322 | INFO     | socverse.ui.state | Initialized SOCVerse application state
2026-06-27 19:33:58,021 | INFO     | socverse.packet-engine | packet pkt-1a11bc dropped via ['WS-HR-01', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW']
2026-06-27 19:33:58,025 | INFO     | socverse.packet-engine | packet pkt-03e452 dropped via ['WS-HR-01', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW']
2026-06-27 19:33:58,027 | INFO     | socverse.packet-engine | packet pkt-cce89c dropped via ['WS-HR-01', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW']
2026-06-27 19:33:58,030 | INFO     | socverse.packet-engine | packet pkt-5592a7 dropped via ['WS-HR-01', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW']
2026-06-27 19:33:58,032 | INFO     | socverse.packet-engine | packet pkt-c9b4a5 dropped via ['WS-HR-01', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW']
2026-06-27 19:33:58,034 | INFO     | socverse.packet-engine | packet pkt-f41c47 dropped via ['WS-HR-01', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW']
2026-06-27 19:33:58,037 | INFO     | socverse.packet-engine | packet pkt-e728dd dropped via ['WS-HR-01', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW']
2026-06-27 19:33:58,039 | INFO     | socverse.packet-engine | packet pkt-c568fc dropped via ['WS-HR-01', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW']
2026-06-27 19:33:58,041 | INFO     | socverse.packet-engine | packet pkt-6ccbbd dropped via ['WS-HR-01', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW']
2026-06-27 19:33:58,044 | INFO     | socverse.packet-engine | packet pkt-d060de dropped via ['WS-HR-01', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW']
2026-06-27 19:33:58,046 | INFO     | socverse.packet-engine | packet pkt-1faecd dropped via ['WS-HR-01', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW']
2026-06-27 19:33:58,048 | INFO     | socverse.packet-engine | packet pkt-b4ef93 dropped via ['WS-HR-01', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW']
2026-06-27 19:33:58,049 | INFO     | socverse.packet-engine | packet pkt-070954 dropped via ['WS-HR-01', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW']
2026-06-27 19:33:58,050 | INFO     | socverse.packet-engine | packet pkt-461a6f dropped via ['WS-HR-01', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW', 'CORE-NGFW', 'ACCESS-HR', 'CORE-SW']
2026-06-27 19:33:58,051 | INFO     | socverse.soc.engine | Ingested attack 'Nmap Port Scan': 425 events, 1 alerts
2026-06-27 19:33:58,051 | INFO     | socverse.ui.state | UI ran nmap (WS-HR-01 -> ACCESS-HR): 1 alert(s)
2026-06-27 19:43:17,254 | INFO     | socverse.packet-engine | packet pkt-9e2e46 blocked via ['ATTACKER', 'INTERNET', 'ISP-EDGE', 'EDGE-RTR', 'PERIM-NGFW']
2026-06-27 19:43:17,257 | INFO     | socverse.packet-engine | packet pkt-6d011e blocked via ['ATTACKER', 'INTERNET', 'ISP-EDGE', 'EDGE-RTR', 'PERIM-NGFW']
2026-06-27 19:43:17,258 | INFO     | socverse.packet-engine | packet pkt-6992b8 blocked via ['ATTACKER', 'INTERNET', 'ISP-EDGE', 'EDGE-RTR', 'PERIM-NGFW']
2026-06-27 19:43:17,259 | INFO     | socverse.packet-engine | packet pkt-1311c7 blocked via ['ATTACKER', 'INTERNET', 'ISP-EDGE', 'EDGE-RTR', 'PERIM-NGFW']
2026-06-27 19:43:17,260 | INFO     | socverse.packet-engine | packet pkt-1535a8 blocked via ['ATTACKER', 'INTERNET', 'ISP-EDGE', 'EDGE-RTR', 'PERIM-NGFW']
2026-06-27 19:43:17,260 | INFO     | socverse.soc.engine | Ingested attack 'RDP Brute Force': 33 events, 1 alerts
2026-06-27 19:43:17,261 | INFO     | socverse.ui.state | UI ran rdp_brute (ATTACKER -> CLOUD-VPC): 1 alert(s)
2026-06-27 19:45:44,703 | INFO     | socverse.ui.state | Built enterprise topology with 33 devices
2026-06-27 19:45:44,704 | INFO     | socverse.packet-engine | packet pkt-780e1f dropped via ['ATTACKER', 'INTERNET', 'ISP-EDGE', 'EDGE-RTR', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'WEB-01']
2026-06-27 19:45:44,704 | INFO     | socverse.packet-engine | packet pkt-8dd245 dropped via ['ATTACKER', 'INTERNET', 'ISP-EDGE', 'EDGE-RTR', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'WEB-01']
2026-06-27 19:45:44,704 | INFO     | socverse.packet-engine | packet pkt-122535 dropped via ['ATTACKER', 'INTERNET', 'ISP-EDGE', 'EDGE-RTR', 'PERIM-NGFW', 'DMZ-WAF', 'DMZ-SW', 'WEB-01']
